Subject,Block,Cond,Time,Signal
7,Can,Standard,0.3046875,2.6435678164291144e-07
7,Can,Standard,0.3125,2.691311997784513e-07
7,Can,Standard,0.3203125,2.1545971733942e-07
7,Can,Standard,0.328125,1.3134371466544725e-07
7,Can,Standard,0.3359375,8.180417311560442e-08
7,Can,Standard,0.34375,5.721353113040457e-08
7,Can,Standard,0.3515625,1.4426957690223566e-08
7,Can,Standard,0.359375,-2.1040885573428854e-08
7,Can,Standard,0.3671875,-5.793457493314072e-09
7,Can,Standard,0.375,2.168403605473948e-08
7,Can,Standard,0.3828125,8.926520902775193e-10
7,Can,Standard,0.390625,-4.022188140243659e-08
7,Can,Standard,0.3984375,-3.3945330749144364e-08
7,Can,Standard,0.40625,1.6579542026506457e-08
7,Can,Standard,0.4140625,4.883343337294529e-08
7,Can,Standard,0.421875,2.2834796713149064e-08
7,Can,Standard,0.4296875,-4.8263121242639115e-08
7,Can,Standard,0.4375,-1.2391368576034352e-07
7,Can,Standard,0.4453125,-1.8018071392672605e-07
7,Can,Standard,0.453125,-2.309540160522908e-07
7,Can,Standard,0.4609375,-2.8861098852298294e-07
7,Can,Standard,0.46875,-3.2546103125600135e-07
7,Can,Standard,0.4765625,-3.2466067775016395e-07
7,Can,Standard,0.484375,-3.2595389625588736e-07
7,Can,Standard,0.4921875,-3.54374804211087e-07
7,Can,Standard,0.5,-3.744194944359212e-07
6,Can,Standard,-0.203125,-1.2126295611075378e-07
6,Can,Standard,-0.1953125,-1.4491255000376242e-07
6,Can,Standard,-0.1875,-1.5466640040848837e-07
6,Can,Standard,-0.1796875,-1.6429524914682464e-07
6,Can,Standard,-0.171875,-2.2937706121185333e-07
6,Can,Standard,-0.1640625,-2.486988722118803e-07
6,Can,Standard,-0.15625,-1.6178753181899524e-07
6,Can,Standard,-0.1484375,-9.848402931199818e-08
6,Can,Standard,-0.140625,-9.109536947957193e-08
6,Can,Standard,-0.1328125,2.123855421258518e-08
6,Can,Standard,-0.125,2.2771674729129408e-07
6,Can,Standard,-0.1171875,2.8521724029159443e-07
6,Can,Standard,-0.109375,1.5758912850228727e-07
6,Can,Standard,-0.1015625,8.939415966890259e-08
6,Can,Standard,-0.09375,1.525684093299797e-07
6,Can,Standard,-0.0859375,1.5400319159537743e-07
6,Can,Standard,-0.078125,2.6765864908459703e-08
6,Can,Standard,-0.0703125,-8.366935992864903e-08
6,Can,Standard,-0.0625,-1.0129617561850525e-07
6,Can,Standard,-0.0546875,-6.628010014434302e-08
6,Can,Standard,-0.046875,7.92801950587846e-09
6,Can,Standard,-0.0390625,1.037002708956625e-07
6,Can,Standard,-0.03125,1.6492920075193366e-07
6,Can,Standard,-0.0234375,1.8965993749712118e-07
6,Can,Standard,-0.015625,1.7331183918280144e-07
6,Can,Standard,-0.0078125,1.9202796985695038e-08
6,Can,Standard,0.0,-2.2866266237443415e-07
6,Can,Standard,0.0078125,-2.859064741341071e-07
6,Can,Standard,0.015625,-8.687971364330736e-08
6,Can,Standard,0.0234375,-1.6048597940419158e-09
6,Can,Standard,0.03125,-1.78377652317418e-07
6,Can,Standard,0.0390625,-1.2938533448740326e-07
6,Can,Standard,0.046875,4.884729049724882e-07
6,Can,Standard,0.0546875,1.120586798606358e-06
6,Can,Standard,0.0625,9.930011222773877e-07
6,Can,Standard,0.0703125,2.288667632601062e-07
6,Can,Standard,0.078125,-3.6742987818720803e-07
6,Can,Standard,0.0859375,-4.2697182682681276e-07
6,Can,Standard,0.09375,-2.7640917730178995e-07
6,Can,Standard,0.1015625,-2.0006524325713236e-07
6,Can,Standard,0.109375,-9.294004853111655e-08
6,Can,Standard,0.1171875,1.3478906646442203e-07
6,Can,Standard,0.125,3.5722839407826995e-07
6,Can,Standard,0.1328125,5.236394550316597e-07
6,Can,Standard,0.140625,7.398405717529912e-07
6,Can,Standard,0.1484375,1.0013011030829348e-06
6,Can,Standard,0.15625,1.1703304115847383e-06
6,Can,Standard,0.1640625,1.2009210028136014e-06
6,Can,Standard,0.171875,1.1471587969536713e-06
6,Can,Standard,0.1796875,1.0164754750222198e-06
6,Can,Standard,0.1875,8.175262477831819e-07
6,Can,Standard,0.1953125,6.184357846907715e-07
6,Can,Standard,0.203125,4.3431973113574636e-07
6,Can,Standard,0.2109375,2.2808387522366245e-07
6,Can,Standard,0.21875,4.64584913839891e-08
6,Can,Standard,0.2265625,-4.544150793791302e-08
6,Can,Standard,0.234375,-1.1965076004115886e-07
6,Can,Standard,0.2421875,-2.678634459477623e-07
6,Can,Standard,0.25,-4.275378915270531e-07
6,Can,Standard,0.2578125,-5.15526107215116e-07
6,Can,Standard,0.265625,-6.07242379263907e-07
6,Can,Standard,0.2734375,-7.97731074352819e-07
6,Can,Standard,0.28125,-1.0240407549781681e-06
6,Can,Standard,0.2890625,-1.156692063202362e-06
6,Can,Standard,0.296875,-1.1455859946041635e-06
6,Can,Standard,0.3046875,-1.0223783293156172e-06
6,Can,Standard,0.3125,-8.684749729324332e-07
6,Can,Standard,0.3203125,-7.750025928024097e-07
6,Can,Standard,0.328125,-7.332485620892324e-07
6,Can,Standard,0.3359375,-6.407891234330599e-07
6,Can,Standard,0.34375,-5.020973750866566e-07
6,Can,Standard,0.3515625,-4.597556678259751e-07
6,Can,Standard,0.359375,-5.485716161248537e-07
6,Can,Standard,0.3671875,-6.098355527006417e-07
6,Can,Standard,0.375,-5.300545671273942e-07
6,Can,Standard,0.3828125,-3.7117551175942596e-07
6,Can,Standard,0.390625,-2.114742541307251e-07
6,Can,Standard,0.3984375,-5.570476419626685e-08
6,Can,Standard,0.40625,8.061727294866132e-08
6,Can,Standard,0.4140625,1.7500233829779633e-07
6,Can,Standard,0.421875,2.6013445753753093e-07
6,Can,Standard,0.4296875,3.340891750518958e-07
6,Can,Standard,0.4375,3.0134589090862156e-07
6,Can,Standard,0.4453125,1.3195297163597954e-07
6,Can,Standard,0.453125,-2.7806447917943433e-08
6,Can,Standard,0.4609375,-2.443131210119428e-08
6,Can,Standard,0.46875,1.2384040292963788e-07
6,Can,Standard,0.4765625,2.88570978822755e-07
6,Can,Standard,0.484375,3.83333704176721e-07
6,Can,Standard,0.4921875,4.139867894759854e-07
6,Can,Standard,0.5,4.3269436112193863e-07
8,Can,Standard,-0.203125,-3.458298950088075e-08
8,Can,Standard,-0.1953125,1.4991334114449188e-07
8,Can,Standard,-0.1875,2.7731482184558585e-07
8,Can,Standard,-0.1796875,2.5242664570452574e-07
8,Can,Standard,-0.171875,1.334534109436152e-07
8,Can,Standard,-0.1640625,6.124876304064021e-08
8,Can,Standard,-0.15625,8.020061978033978e-08
8,Can,Standard,-0.1484375,9.105210779478053e-08
8,Can,Standard,-0.140625,-3.3216316053360527e-09
8,Can,Standard,-0.1328125,-1.376524288545721e-07
8,Can,Standard,-0.125,-1.5082866439894342e-07
8,Can,Standard,-0.1171875,-1.526984578095261e-08
8,Can,Standard,-0.109375,1.0379549525097642e-07
8,Can,Standard,-0.1015625,6.006491841137603e-08
8,Can,Standard,-0.09375,-9.312166732748321e-08
8,Can,Standard,-0.0859375,-1.779468023334574e-07
8,Can,Standard,-0.078125,-1.0208959536104963e-07
8,Can,Standard,-0.0703125,3.4074656432227786e-08
8,Can,Standard,-0.0625,7.061492661336392e-08
8,Can,Standard,-0.0546875,1.496911378903867e-08
8,Can,Standard,-0.046875,1.557272814142235e-08
8,Can,Standard,-0.0390625,7.395714516701123e-08
8,Can,Standard,-0.03125,1.4681780743028129e-08
8,Can,Standard,-0.0234375,-1.6712246226411637e-07
8,Can,Standard,-0.015625,-2.4856458732289405e-07
8,Can,Standard,-0.0078125,-1.8045081682339911e-07
8,Can,Standard,0.0,-1.569719584673007e-07
8,Can,Standard,0.0078125,-1.996364331513717e-07
8,Can,Standard,0.015625,-1.1524029733226958e-07
8,Can,Standard,0.0234375,7.084692593622674e-08
8,Can,Standard,0.03125,1.5141928100841485e-07
8,Can,Standard,0.0390625,1.9641823912001565e-07
8,Can,Standard,0.046875,4.261451654820298e-07
8,Can,Standard,0.0546875,6.614955533415696e-07
8,Can,Standard,0.0625,4.933305666782455e-07
8,Can,Standard,0.0703125,-2.6625388886028223e-08
8,Can,Standard,0.078125,-4.004746410689391e-07
8,Can,Standard,0.0859375,-3.486580501250783e-07
8,Can,Standard,0.09375,-1.761526039198765e-08
8,Can,Standard,0.1015625,3.9887523594834794e-07
8,Can,Standard,0.109375,8.590960233874765e-07
8,Can,Standard,0.1171875,1.3304698761799475e-06
8,Can,Standard,0.125,1.733141724740005e-06
8,Can,Standard,0.1328125,2.0063438203209093e-06
8,Can,Standard,0.140625,2.112562209827255e-06
8,Can,Standard,0.1484375,2.0496787447862516e-06
8,Can,Standard,0.15625,1.9020364616674865e-06
8,Can,Standard,0.1640625,1.7697745595370243e-06
8,Can,Standard,0.171875,1.653479428883307e-06
8,Can,Standard,0.1796875,1.4818164567645333e-06
8,Can,Standard,0.1875,1.2335079779089284e-06
8,Can,Standard,0.1953125,9.580592127599832e-07
8,Can,Standard,0.203125,7.213768387020801e-07
8,Can,Standard,0.2109375,5.445821159123757e-07
8,Can,Standard,0.21875,3.6429886133133546e-07
8,Can,Standard,0.2265625,8.312998012120646e-08
8,Can,Standard,0.234375,-2.883854032221578e-07
8,Can,Standard,0.2421875,-6.298212137594533e-07
8,Can,Standard,0.25,-8.786694717935294e-07
8,Can,Standard,0.2578125,-1.076357047172614e-06
8,Can,Standard,0.265625,-1.23179737431706e-06
8,Can,Standard,0.2734375,-1.2763075766480907e-06
8,Can,Standard,0.28125,-1.1736085942014824e-06
8,Can,Standard,0.2890625,-9.572424726574202e-07
8,Can,Standard,0.296875,-6.966188671214459e-07
8,Can,Standard,0.3046875,-4.974546339382277e-07
8,Can,Standard,0.3125,-4.492080169421526e-07
8,Can,Standard,0.3203125,-5.131536836620298e-07
8,Can,Standard,0.328125,-5.659391815234358e-07
8,Can,Standard,0.3359375,-5.659033181844304e-07
8,Can,Standard,0.34375,-5.64387180784127e-07
8,Can,Standard,0.3515625,-6.005742976034993e-07
8,Can,Standard,0.359375,-7.048667508110234e-07
8,Can,Standard,0.3671875,-9.009600375318644e-07
8,Can,Standard,0.375,-1.0963017641027991e-06
8,Can,Standard,0.3828125,-1.1231702674705212e-06
8,Can,Standard,0.390625,-9.76811409480061e-07
8,Can,Standard,0.3984375,-8.387967946429675e-07
8,Can,Standard,0.40625,-8.151334557190662e-07
8,Can,Standard,0.4140625,-8.423586607865837e-07
8,Can,Standard,0.421875,-8.440546683030118e-07
8,Can,Standard,0.4296875,-7.984085767579218e-07
8,Can,Standard,0.4375,-7.10929088680738e-07
8,Can,Standard,0.4453125,-6.67732541151893e-07
8,Can,Standard,0.453125,-7.662751965878651e-07
8,Can,Standard,0.4609375,-8.946699104763021e-07
8,Can,Standard,0.46875,-8.23883349497975e-07
8,Can,Standard,0.4765625,-5.708511669958827e-07
8,Can,Standard,0.484375,-3.8405519203198856e-07
8,Can,Standard,0.4921875,-3.4527472111617374e-07
8,Can,Standard,0.5,-3.2481410980782325e-07
9,Can,Standard,-0.203125,-1.530029039181848e-07
9,Can,Standard,-0.1953125,-1.0208852829833835e-07
9,Can,Standard,-0.1875,-1.2047730389867746e-07
9,Can,Standard,-0.1796875,-1.1099303548527285e-07
9,Can,Standard,-0.171875,-6.207689033859597e-08
9,Can,Standard,-0.1640625,-4.6336778133291654e-08
9,Can,Standard,-0.15625,-3.821101961882541e-08
9,Can,Standard,-0.1484375,1.6129015011872788e-08
9,Can,Standard,-0.140625,6.515819114655415e-08
9,Can,Standard,-0.1328125,6.833538988445473e-08
9,Can,Standard,-0.125,7.420184364615254e-08
9,Can,Standard,-0.1171875,9.293607928270238e-08
9,Can,Standard,-0.109375,5.3675289267178e-08
9,Can,Standard,-0.1015625,-5.597593621159316e-08
9,Can,Standard,-0.09375,-1.4724618883309345e-07
9,Can,Standard,-0.0859375,-1.38813855940587e-07
9,Can,Standard,-0.078125,-1.1167336627171564e-08
9,Can,Standard,-0.0703125,1.5580346703094093e-07
9,Can,Standard,-0.0625,2.040895853443719e-07
9,Can,Standard,-0.0546875,9.2629937030746e-08
9,Can,Standard,-0.046875,-3.87449290132875e-08
9,Can,Standard,-0.0390625,-8.836424402080884e-08
9,Can,Standard,-0.03125,-8.155618266682391e-08
9,Can,Standard,-0.0234375,9.896482357542566e-09
9,Can,Standard,-0.015625,1.6398272761630888e-07
9,Can,Standard,-0.0078125,1.4236274079661416e-07
9,Can,Standard,0.0,-9.71485101917483e-08
9,Can,Standard,0.0078125,-1.0959586839006145e-07
9,Can,Standard,0.015625,2.988790625460082e-07
9,Can,Standard,0.0234375,5.63836873731845e-07
9,Can,Standard,0.03125,3.48452958976745e-07
9,Can,Standard,0.0390625,2.67449400175461e-07
9,Can,Standard,0.046875,7.564311278108054e-07
9,Can,Standard,0.0546875,1.1034776113231057e-06
9,Can,Standard,0.0625,5.805896552401165e-07
9,Can,Standard,0.0703125,-3.5232720127096816e-07
9,Can,Standard,0.078125,-8.741744104859812e-07
9,Can,Standard,0.0859375,-1.0175385979928252e-06
9,Can,Standard,0.09375,-1.2265008870424304e-06
9,Can,Standard,0.1015625,-1.4480787729264372e-06
9,Can,Standard,0.109375,-1.3814893551518921e-06
9,Can,Standard,0.1171875,-1.097586431846455e-06
9,Can,Standard,0.125,-8.780812883709855e-07
9,Can,Standard,0.1328125,-7.527968962953716e-07
9,Can,Standard,0.140625,-5.602563147060933e-07
9,Can,Standard,0.1484375,-2.7133612205402176e-07
9,Can,Standard,0.15625,-1.9683371091082522e-08
9,Can,Standard,0.1640625,1.2208775135175941e-07
9,Can,Standard,0.171875,2.438223659804245e-07
9,Can,Standard,0.1796875,4.1659042252550697e-07
9,Can,Standard,0.1875,5.179232301853341e-07
9,Can,Standard,0.1953125,3.9625085531529165e-07
9,Can,Standard,0.203125,1.2625837161424303e-07
9,Can,Standard,0.2109375,-8.626144423803135e-08
9,Can,Standard,0.21875,-1.8834837314594753e-07
9,Can,Standard,0.2265625,-3.086729756597194e-07
9,Can,Standard,0.234375,-5.231216011654441e-07
9,Can,Standard,0.2421875,-7.73470440189376e-07
9,Can,Standard,0.25,-9.82991515734726e-07
9,Can,Standard,0.2578125,-1.1271576055024843e-06
9,Can,Standard,0.265625,-1.1917000926644098e-06
9,Can,Standard,0.2734375,-1.1631561157564473e-06
9,Can,Standard,0.28125,-1.0997157802713897e-06
9,Can,Standard,0.2890625,-1.1336019957473312e-06
9,Can,Standard,0.296875,-1.303540600401126e-06
9,Can,Standard,0.3046875,-1.461128316472774e-06
9,Can,Standard,0.3125,-1.4421761616865759e-06
9,Can,Standard,0.3203125,-1.286088940046547e-06
9,Can,Standard,0.328125,-1.1862668768142796e-06
9,Can,Standard,0.3359375,-1.237295153411853e-06
9,Can,Standard,0.34375,-1.3663375544951088e-06
9,Can,Standard,0.3515625,-1.460367746379344e-06
9,Can,Standard,0.359375,-1.4712235425388974e-06
9,Can,Standard,0.3671875,-1.3957561288250735e-06
9,Can,Standard,0.375,-1.2719021065456909e-06
9,Can,Standard,0.3828125,-1.163507112270028e-06
9,Can,Standard,0.390625,-1.0711586238776125e-06
9,Can,Standard,0.3984375,-9.057321181524785e-07
9,Can,Standard,0.40625,-6.301782221820034e-07
9,Can,Standard,0.4140625,-3.849345206010962e-07
9,Can,Standard,0.421875,-3.4981035468157427e-07
9,Can,Standard,0.4296875,-5.043239033956099e-07
9,Can,Standard,0.4375,-6.364313564441287e-07
9,Can,Standard,0.4453125,-6.318489598492569e-07
9,Can,Standard,0.453125,-5.762053332190732e-07
9,Can,Standard,0.4609375,-5.504756795514323e-07
9,Can,Standard,0.46875,-5.140338144078458e-07
9,Can,Standard,0.4765625,-4.1676642509869024e-07
9,Can,Standard,0.484375,-2.8435894568242117e-07
9,Can,Standard,0.4921875,-1.6666324227152067e-07
9,Can,Standard,0.5,-1.2217102856892375e-07
10,Can,Standard,-0.203125,-1.7382665823496764e-07
10,Can,Standard,-0.1953125,-1.3809806244845012e-07
10,Can,Standard,-0.1875,-1.3790911174558455e-07
10,Can,Standard,-0.1796875,-4.647621539134247e-08
10,Can,Standard,-0.171875,1.3845212521971913e-07
10,Can,Standard,-0.1640625,2.1981560280049037e-07
10,Can,Standard,-0.15625,9.921197099137403e-08
10,Can,Standard,-0.1484375,-3.185254124374175e-08
10,Can,Standard,-0.140625,1.5468498469476074e-08
10,Can,Standard,-0.1328125,1.4186953713937835e-07
10,Can,Standard,-0.125,1.552110502630244e-07
10,Can,Standard,-0.1171875,5.992215010067374e-08
10,Can,Standard,-0.109375,-6.99896404362678e-09
10,Can,Standard,-0.1015625,1.2195562618969865e-08
10,Can,Standard,-0.09375,5.8626512186541036e-08
10,Can,Standard,-0.0859375,6.941042033760117e-08
10,Can,Standard,-0.078125,6.743142688310951e-08
10,Can,Standard,-0.0703125,9.264103468091202e-08
10,Can,Standard,-0.0625,7.33971716704048e-08
10,Can,Standard,-0.0546875,-6.747090100847371e-08
10,Can,Standard,-0.046875,-2.0337949739283963e-07
10,Can,Standard,-0.0390625,-1.6748389189371902e-07
10,Can,Standard,-0.03125,-6.36457584928483e-08
10,Can,Standard,-0.0234375,-7.55500122739226e-08
10,Can,Standard,-0.015625,-1.210768670551861e-07
10,Can,Standard,-0.0078125,-7.437498900761458e-08
10,Can,Standard,0.0,-6.933624186112136e-08
10,Can,Standard,0.0078125,-1.9184524413007535e-07
10,Can,Standard,0.015625,-2.293950734723338e-07
10,Can,Standard,0.0234375,-7.028384229262247e-08
10,Can,Standard,0.03125,8.957071103726627e-08
10,Can,Standard,0.0390625,1.8238738047671467e-07
10,Can,Standard,0.046875,3.992639895389806e-07
10,Can,Standard,0.0546875,7.31712638359003e-07
10,Can,Standard,0.0625,9.019319375506928e-07
10,Can,Standard,0.0703125,7.972660983846673e-07
10,Can,Standard,0.078125,5.249817790764929e-07
10,Can,Standard,0.0859375,1.5232643103070437e-07
10,Can,Standard,0.09375,-1.9921382918565344e-07
10,Can,Standard,0.1015625,-2.5244572587386983e-07
10,Can,Standard,0.109375,6.578252476590008e-08
10,Can,Standard,0.1171875,4.6800960002286756e-07
10,Can,Standard,0.125,7.615666947709644e-07
10,Can,Standard,0.1328125,1.0661122985302593e-06
10,Can,Standard,0.140625,1.4073683491581374e-06
10,Can,Standard,0.1484375,1.5749396975702686e-06
10,Can,Standard,0.15625,1.5351641158859875e-06
10,Can,Standard,0.1640625,1.5073181062626873e-06
10,Can,Standard,0.171875,1.5210341867552189e-06
10,Can,Standard,0.1796875,1.3551219585829397e-06
10,Can,Standard,0.1875,9.678791178672868e-07
10,Can,Standard,0.1953125,5.692066912179001e-07
10,Can,Standard,0.203125,2.826697298399676e-07
10,Can,Standard,0.2109375,8.992248487925031e-08
10,Can,Standard,0.21875,-8.715833804749554e-09
10,Can,Standard,0.2265625,-7.919971756522371e-08
10,Can,Standard,0.234375,-2.860273327724558e-07
10,Can,Standard,0.2421875,-5.923973905564481e-07
10,Can,Standard,0.25,-7.191174579728196e-07
10,Can,Standard,0.2578125,-5.934810799717075e-07
10,Can,Standard,0.265625,-5.035367590809266e-07
10,Can,Standard,0.2734375,-6.48046401096462e-07
10,Can,Standard,0.28125,-8.658505852765888e-07
10,Can,Standard,0.2890625,-9.332886380319528e-07
10,Can,Standard,0.296875,-8.484706567370143e-07
10,Can,Standard,0.3046875,-7.373976048604285e-07
10,Can,Standard,0.3125,-6.883879305521666e-07
10,Can,Standard,0.3203125,-7.262601372383798e-07
10,Can,Standard,0.328125,-8.208170533829168e-07
10,Can,Standard,0.3359375,-9.140182692223447e-07
10,Can,Standard,0.34375,-9.865880618524122e-07
10,Can,Standard,0.3515625,-1.0625657607902734e-06
10,Can,Standard,0.359375,-1.1378992605842086e-06
10,Can,Standard,0.3671875,-1.1670500069402965e-06
10,Can,Standard,0.375,-1.12663203709689e-06
10,Can,Standard,0.3828125,-1.0377000346184164e-06
10,Can,Standard,0.390625,-9.171848362103739e-07
10,Can,Standard,0.3984375,-7.482082260188853e-07
10,Can,Standard,0.40625,-5.288088825702327e-07
10,Can,Standard,0.4140625,-3.2785928925108607e-07
10,Can,Standard,0.421875,-2.358304826580569e-07
10,Can,Standard,0.4296875,-2.406452237734085e-07
10,Can,Standard,0.4375,-2.3154621835233368e-07
10,Can,Standard,0.4453125,-1.702713643308013e-07
10,Can,Standard,0.453125,-1.5081688842791904e-07
10,Can,Standard,0.4609375,-2.2018901625891727e-07
10,Can,Standard,0.46875,-2.697801523275552e-07
10,Can,Standard,0.4765625,-2.0509584575008928e-07
10,Can,Standard,0.484375,-8.931557659387497e-08
10,Can,Standard,0.4921875,-1.1063196205397626e-08
10,Can,Standard,0.5,5.0836606568361113e-08
11,Can,Standard,-0.203125,4.654805271829883e-08
11,Can,Standard,-0.1953125,-3.237722467464966e-08
11,Can,Standard,-0.1875,-5.2891598080312546e-08
11,Can,Standard,-0.1796875,9.884543386792468e-08
11,Can,Standard,-0.171875,2.4388783442640806e-07
11,Can,Standard,-0.1640625,1.8322732555967301e-07
11,Can,Standard,-0.15625,3.777337507860088e-08
11,Can,Standard,-0.1484375,3.0281194803050464e-08
11,Can,Standard,-0.140625,1.5566305874053622e-07
11,Can,Standard,-0.1328125,2.330125923636253e-07
11,Can,Standard,-0.125,1.562617403256899e-07
11,Can,Standard,-0.1171875,1.7668478460463296e-08
11,Can,Standard,-0.109375,-1.6035603123042896e-08
11,Can,Standard,-0.1015625,5.2652584949169055e-08
11,Can,Standard,-0.09375,6.420277490993884e-08
11,Can,Standard,-0.0859375,2.5132188706642573e-10
11,Can,Standard,-0.078125,-5.948941830432652e-09
11,Can,Standard,-0.0703125,2.9655316188133953e-08
11,Can,Standard,-0.0625,-2.346812389589101e-08
11,Can,Standard,-0.0546875,-1.148251736419939e-07
11,Can,Standard,-0.046875,-1.2185295456845908e-07
11,Can,Standard,-0.0390625,-1.1244655750052398e-07
11,Can,Standard,-0.03125,-1.6411042513489326e-07
11,Can,Standard,-0.0234375,-1.6996079269868244e-07
11,Can,Standard,-0.015625,-1.0159927056359429e-07
11,Can,Standard,-0.0078125,-1.2507689718162268e-07
11,Can,Standard,0.0,-2.6278946707079725e-07
11,Can,Standard,0.0078125,-3.0842159405786227e-07
11,Can,Standard,0.015625,-1.8982400251220757e-07
11,Can,Standard,0.0234375,-3.7793694698830864e-08
11,Can,Standard,0.03125,1.194584631662815e-07
11,Can,Standard,0.0390625,3.6408414342567917e-07
11,Can,Standard,0.046875,6.17589035338178e-07
11,Can,Standard,0.0546875,6.858872459269579e-07
11,Can,Standard,0.0625,5.390914047519524e-07
11,Can,Standard,0.0703125,3.1331080689000404e-07
11,Can,Standard,0.078125,1.3583037950258196e-07
11,Can,Standard,0.0859375,6.691909087316667e-08
11,Can,Standard,0.09375,1.1188351355645649e-07
11,Can,Standard,0.1015625,2.192572123069805e-07
